"Activity"	"ActivityName"	"Subject"	"fBodyAccJerkMagMean"	"fBodyAccJerkMagMeanFreq"	"fBodyAccJerkMagStd"	"fBodyAccJerkMeanFreqX"	"fBodyAccJerkMeanFreqY"	"fBodyAccJerkMeanFreqZ"	"fBodyAccJerkMeanX"	"fBodyAccJerkMeanY"	"fBodyAccJerkMeanZ"	"fBodyAccJerkStdX"	"fBodyAccJerkStdY"	"fBodyAccJerkStdZ"	"fBodyAccMagMean"	"fBodyAccMagMeanFreq"	"fBodyAccMagStd"	"fBodyAccMeanFreqX"	"fBodyAccMeanFreqY"	"fBodyAccMeanFreqZ"	"fBodyAccMeanX"	"fBodyAccMeanY"	"fBodyAccMeanZ"	"fBodyAccStdX"	"fBodyAccStdY"	"fBodyAccStdZ"	"fBodyGyroJerkMagMean"	"fBodyGyroJerkMagMeanFreq"	"fBodyGyroJerkMagStd"	"fBodyGyroMagMean"	"fBodyGyroMagMeanFreq"	"fBodyGyroMagStd"	"fBodyGyroMeanFreqX"	"fBodyGyroMeanFreqY"	"fBodyGyroMeanFreqZ"	"fBodyGyroMeanX"	"fBodyGyroMeanY"	"fBodyGyroMeanZ"	"fBodyGyroStdX"	"fBodyGyroStdY"	"fBodyGyroStdZ"	"tBodyAccJerkMagMean"	"tBodyAccJerkMagStd"	"tBodyAccJerkMeanX"	"tBodyAccJerkMeanY"	"tBodyAccJerkMeanZ"	"tBodyAccJerkStdX"	"tBodyAccJerkStdY"	"tBodyAccJerkStdZ"	"tBodyAccMagMean"	"tBodyAccMagStd"	"tBodyAccMeanX"	"tBodyAccMeanY"	"tBodyAccMeanZ"	"tBodyAccStdX"	"tBodyAccStdY"	"tBodyAccStdZ"	"tBodyGyroJerkMagMean"	"tBodyGyroJerkMagStd"	"tBodyGyroJerkMeanX"	"tBodyGyroJerkMeanY"	"tBodyGyroJerkMeanZ"	"tBodyGyroJerkStdX"	"tBodyGyroJerkStdY"	"tBodyGyroJerkStdZ"	"tBodyGyroMagMean"	"tBodyGyroMagStd"	"tBodyGyroMeanX"	"tBodyGyroMeanY"	"tBodyGyroMeanZ"	"tBodyGyroStdX"	"tBodyGyroStdY"	"tBodyGyroStdZ"	"tGravityAccMagMean"	"tGravityAccMagStd"	"tGravityAccMeanX"	"tGravityAccMeanY"	"tGravityAccMeanZ"	"tGravityAccStdX"	"tGravityAccStdY"	"tGravityAccStdZ"
5	"STANDING"	23	-0.610302486664706	-0.575536990727941	-0.560564077639706	-0.610692213610441	-0.546497268067647	-0.613427828352941	-0.688693450017647	-0.654452221180882	-0.623017045625	-0.609268327558824	-0.619521169392647	-0.648336352769118	-0.554043146760294	-0.641119934485294	-0.562689081444118	-0.666603972292647	-0.71856815925	-0.623208299020588	-0.649989500247059	-0.734814540904412	-0.637289807313235	-0.616848780720588	-0.5289611404	-0.678817386308823	-0.628983395526618	-0.616057478410294	-0.610560600252941	-0.611818140033088	-0.575051326312794	-0.585312894019118	-0.559288172852941	-0.599718763092794	-0.687796670262794	-0.578898827862206	-0.533374904066176	-0.534082389989706	-0.606965463107353	-0.628385066176471	-0.717640231611765	-0.556300583569118	-0.578168339554853	-0.629719761669118	-0.620365236810294	-0.684095678926471	-0.681217780811765	-0.705883248422059	-0.603070154897059	-0.627491961058824	-0.599863549966177	-0.617633606810294	-0.599022481567647	-0.646470104064706	-0.566702191370588	-0.631156641057353	-0.642761201426471	-0.650899502168088	-0.628591869413235	-0.555826909911765	-0.528418525001471	-0.602499517455882	-0.660848887867647	-0.622681478560294	-0.619589228473529	-0.642289506794118	-0.575129854272206	-0.594274347470588	-0.640059508030882	-0.690192807419118	-0.662846865691176	-0.655346735401471	-0.600219642544588	-0.660113732788235	-0.521796125941177	-0.675390011725	-0.509690310275	-0.680440506088235	-0.665761677841471	-0.609944211585441	-0.538615188345588
5	"STANDING"	24	-0.663442003730435	-0.627537769828985	-0.574694109269565	-0.589527229595652	-0.599539279130435	-0.673776461586391	-0.570719294124638	-0.662069034347826	-0.613948198449275	-0.682804670828986	-0.631661966592754	-0.593290730869565	-0.599561412147826	-0.561169547578986	-0.636517235718087	-0.623487221768116	-0.55918488022029	-0.609565698072464	-0.70704139742029	-0.644179580911594	-0.5446961978	-0.544634038376812	-0.652279417565217	-0.631777015491304	-0.660252045202899	-0.522372551869565	-0.713478234150725	-0.607732806842029	-0.638127828579116	-0.615968704371014	-0.547123770695652	-0.636345606297101	-0.643953214402899	-0.638673162163768	-0.662910446782609	-0.647740140298551	-0.660821633469855	-0.570206496921739	-0.609054326157971	-0.658899845831884	-0.573204105843478	-0.624056472010145	-0.641516945436232	-0.531752278289855	-0.561355719243478	-0.64176638975942	-0.610347369871884	-0.714076721452174	-0.601402202814203	-0.57345139034058	-0.59558757543913	-0.594651451875362	-0.537927741550725	-0.58113223865942	-0.665024844568985	-0.621184419365217	-0.665305316168116	-0.645925991304348	-0.619734622785507	-0.575851300434783	-0.625258680223188	-0.645438244765217	-0.57063171227971	-0.584769280974493	-0.642657824188406	-0.678977570210145	-0.561860840657971	-0.603113912942029	-0.593129136666667	-0.607758161	-0.629779976866667	-0.618110920695652	-0.719386385942029	-0.542220505426087	-0.635939890704348	-0.614350642855072	-0.589843344781159	-0.60983267184058	-0.539396198592754
5	"STANDING"	25	-0.573501855594595	-0.558963050259459	-0.630457884236487	-0.713089809355405	-0.608038809831081	-0.618279794494595	-0.54313457127027	-0.587245992363513	-0.696886713175676	-0.583222931814865	-0.566214699958784	-0.577061185294459	-0.539434557955405	-0.571198352909459	-0.587968559118919	-0.683164093877027	-0.644403776133108	-0.602602136005405	-0.564210469375676	-0.568937132552703	-0.599387535547297	-0.674897907713514	-0.58781469272973	-0.59730578437973	-0.733636658346351	-0.708532464212162	-0.525836637324324	-0.566617958824324	-0.548682079006757	-0.561733261310811	-0.619444990694324	-0.572447052475676	-0.607773517105405	-0.634578968525946	-0.642773233268919	-0.586775336371622	-0.586024947425676	-0.670937332621622	-0.598217578539189	-0.548875775293243	-0.636150555894595	-0.671479912608108	-0.650226703108108	-0.689925172298649	-0.60806768392973	-0.6137229355	-0.522150126945405	-0.620085932324324	-0.636759707562162	-0.606376695214865	-0.588279288710811	-0.686211532904054	-0.697646891916757	-0.669589908920149	-0.657811703197297	-0.674149153918919	-0.673418181236486	-0.66132658087973	-0.579615745054054	-0.564041521162162	-0.638723015712838	-0.611142729262162	-0.643421539867568	-0.641450849912162	-0.62859704155	-0.61593931871973	-0.612919256567568	-0.59219261687027	-0.524723775390946	-0.596705116	-0.632481260621622	-0.60375696187973	-0.579997887358514	-0.647233991318919	-0.538256281041892	-0.542596671074189	-0.656161850401622	-0.670805042154054	-0.627270111067568
5	"STANDING"	26	-0.684872518959459	-0.640658201643243	-0.600242995585811	-0.614525294147297	-0.637879473427027	-0.622710926835135	-0.559750633122973	-0.641119969608108	-0.589506435527027	-0.648495997743243	-0.660204094743243	-0.584391514391892	-0.569694309162162	-0.586596406081081	-0.637981235644595	-0.605916833654054	-0.654216818202703	-0.651763430947297	-0.650526821824324	-0.555120273197297	-0.60440486395	-0.591171384810811	-0.588910603984459	-0.596101360797297	-0.563660148193514	-0.623845160098649	-0.556234130243243	-0.54060737524527	-0.637838060810811	-0.70315937185	-0.660272553221622	-0.559252680445946	-0.60371508892027	-0.653465361268919	-0.5900741455	-0.579865859858108	-0.651253490489054	-0.636452848225	-0.597699720352703	-0.570782503674324	-0.511164846166216	-0.611105667914865	-0.651439354586486	-0.659281757143243	-0.579095721351351	-0.539169957812162	-0.656441677509459	-0.557192949693243	-0.689780084310811	-0.528586473113513	-0.563896812413514	-0.595322151017568	-0.679469874725676	-0.561787035387838	-0.662421308124324	-0.674126839985135	-0.561000921054054	-0.600271194752703	-0.558196946967568	-0.708401618095946	-0.634071376771622	-0.663156423133784	-0.657348482878514	-0.602037063810811	-0.629773503366216	-0.60783523177027	-0.588871640418919	-0.667200741772973	-0.621433314459459	-0.699880158056757	-0.645161878712162	-0.563532188390946	-0.575259969952703	-0.635590471786487	-0.613329748339189	-0.618914663432432	-0.616307447027027	-0.572165604477432	-0.581126404495946
5	"STANDING"	27	-0.5778112047875	-0.6398925724325	-0.68137600187875	-0.56141607049125	-0.6988458247625	-0.600316536625	-0.70682824389375	-0.59630752731125	-0.6412378339875	-0.54613824747125	-0.6273027778	-0.61044886938625	-0.58502119484125	-0.6517367157375	-0.540692873975	-0.6923605189225	-0.6236292401375	-0.58380636185	-0.63272531984875	-0.568474719745	-0.605461927105	-0.567359778949	-0.5834376659	-0.6257620177375	-0.632881957453326	-0.62949904454725	-0.64336068639375	-0.63839534362275	-0.68090961443	-0.66301992068375	-0.58206389042375	-0.63037539353125	-0.58713079655625	-0.52085696971625	-0.567439611061012	-0.63315812264	-0.65883263900625	-0.581368598275	-0.64901228642375	-0.503897740425	-0.61581131090625	-0.56058895701	-0.66230472994875	-0.53201140164	-0.66627125043375	-0.5820012914325	-0.51372346923	-0.5994948830375	-0.55869813739875	-0.57983463953625	-0.5648504658825	-0.6656121721425	-0.59015935795	-0.6396689050875	-0.608813542760125	-0.6032970659	-0.6402430292125	-0.59878804537375	-0.660453491805	-0.6927394489125	-0.5183168172775	-0.6511016617025	-0.66521534315125	-0.61225791894	-0.6102975767625	-0.6460456727865	-0.626732798612875	-0.5338294280425	-0.6736644687375	-0.5863623661825	-0.5653197460475	-0.6477032515575	-0.57701245186375	-0.5238189651825	-0.5546154351325	-0.6566682202675	-0.66936791447	-0.57790432501125	-0.67149699090375
5	"STANDING"	28	-0.67599521351	-0.683823702063291	-0.546370236594937	-0.582672360540506	-0.4957096235	-0.56550542598481	-0.517772853137975	-0.63881280696962	-0.651725207320253	-0.65486182428481	-0.684574320301266	-0.632765033111392	-0.622436375760759	-0.657467943475949	-0.584052706481013	-0.545223525848101	-0.626748113732911	-0.62047765186076	-0.624734188987342	-0.66387931552557	-0.593139858650633	-0.624136768703797	-0.577110425598734	-0.636448769746835	-0.623197878762025	-0.624542621318354	-0.607963691627848	-0.625988881712658	-0.602071718088608	-0.649102425810127	-0.657027102734177	-0.637601448989873	-0.590931040164557	-0.641292376188608	-0.685440281174684	-0.624322667462532	-0.512973178627848	-0.632502389539241	-0.546743973701266	-0.641819335411392	-0.664287555150633	-0.64425508421519	-0.704499784911392	-0.549596965607595	-0.575329211863291	-0.594626693198734	-0.679410836620253	-0.638808503471772	-0.673688438341772	-0.565826088075949	-0.498916680317722	-0.553973206050633	-0.535501487656962	-0.61247970196962	-0.678652947618354	-0.71368453435443	-0.652560700910127	-0.708878487531646	-0.63127150943038	-0.51859472745557	-0.493074571078481	-0.559532743592405	-0.683600198896202	-0.620549643038987	-0.583799973186076	-0.561774042503797	-0.62343761935443	-0.658941248911392	-0.59430562435443	-0.701470328531646	-0.701162611707215	-0.64603798621519	-0.681689762076203	-0.640383803488608	-0.659688271329114	-0.626836804613924	-0.622049012835443	-0.630365145164557	-0.569319158531646
5	"STANDING"	29	-0.5821619514	-0.566571571892308	-0.587749001815385	-0.580465542415385	-0.706313473635385	-0.653113222633846	-0.5604041072	-0.534748676415385	-0.533321428433846	-0.517866220141538	-0.538006339289231	-0.595293653163077	-0.664866210954	-0.563625638784615	-0.629928706583077	-0.556783117581538	-0.603696531790769	-0.559883257233846	-0.525365941924154	-0.640044724161538	-0.659114826861538	-0.6203021939	-0.695012574029231	-0.623120595176923	-0.637077741723077	-0.753804963069231	-0.586318399924615	-0.570353971153846	-0.672008817723077	-0.660302862790769	-0.594046217296923	-0.513760338095385	-0.575432438104615	-0.606792070246154	-0.576856165758462	-0.579517668770769	-0.641125028704615	-0.596177983683077	-0.643920013946154	-0.755751489446154	-0.608348850870769	-0.544912877176308	-0.515040465923077	-0.603342808436923	-0.552575540050769	-0.539510646150154	-0.514520280272308	-0.624138861929231	-0.62875764668	-0.641537850358462	-0.691350690492308	-0.588685053953846	-0.743129432846154	-0.689079904384615	-0.660275436507692	-0.634251276751846	-0.565297523144615	-0.585572474732923	-0.579028579884615	-0.688942580224615	-0.602175023030769	-0.646323146861538	-0.620560855426154	-0.653079439706308	-0.685507278132908	-0.693594777867692	-0.624991301163077	-0.590306971387692	-0.513122711353846	-0.585803807518462	-0.551533437876923	-0.672274905252308	-0.648077197014923	-0.604391471661539	-0.631570636205846	-0.59050550228	-0.5935126586	-0.556869349946615	-0.636236518507692
5	"STANDING"	30	-0.568539966601695	-0.652552169622881	-0.653224045007119	-0.682884620074576	-0.611604430916949	-0.644034058364407	-0.57344351979661	-0.646565268440678	-0.634943624898305	-0.620861893288136	-0.655901011177966	-0.679197170915254	-0.613325729305085	-0.542360658218644	-0.660708691440678	-0.526926313935593	-0.577818482864407	-0.663143815576271	-0.627830048347458	-0.674474770525424	-0.703488215322034	-0.588503906459322	-0.584666107167797	-0.594486085040678	-0.657821975883051	-0.531882285430509	-0.599552350932034	-0.628822757266102	-0.662698353032203	-0.623930251242373	-0.65368000979661	-0.650059918966102	-0.631969044152542	-0.635252019288136	-0.618470270830508	-0.722903851728814	-0.725114660389831	-0.65330913399322	-0.568935043719661	-0.580092887245763	-0.595786461277966	-0.690202361813559	-0.644983667672712	-0.64018675860678	-0.574474198	-0.625071383305085	-0.630338111338983	-0.636658980220339	-0.556291907477966	-0.586259494749153	-0.598058988644068	-0.567691229584746	-0.581079533345763	-0.601161318730508	-0.66325335059322	-0.626622825027119	-0.652159891040678	-0.660000145728814	-0.662041069966102	-0.64353440859322	-0.657273723966102	-0.69196056855322	-0.603938639377966	-0.580380966374576	-0.597298478423729	-0.653406897518644	-0.551653005594068	-0.586476783293441	-0.635032985186441	-0.668138389811864	-0.657639668423729	-0.506053189323729	-0.537178428881356	-0.626410459135593	-0.557339504898305	-0.620441614927119	-0.603885535857627	-0.682881290677966	-0.606403383781356
6	"LAYING"	1	-0.523354369544	-0.57945467134	-0.60603412964	-0.615868201724	-0.57659633436	-0.6102490187526	-0.5099949667	-0.6311683521134	-0.5696187863	-0.591027947986	-0.61524214208	-0.66027332406	-0.502326530552	-0.458242395172	-0.58105262138	-0.485606472726	-0.5395835136	-0.5019616404	-0.61237735066	-0.53687459835	-0.56783462332	-0.515635453874	-0.481129441	-0.49360466	-0.5835032509978	-0.63271609706	-0.6086867911	-0.57491847288	-0.697630759168	-0.557784061324	-0.631869057454	-0.53956202462	-0.47752736444	-0.525801701038	-0.60583694074	-0.574337421512	-0.70407348162	-0.53393958612	-0.557981035308	-0.540685579258	-0.55410626512	-0.62064806124	-0.6255590337	-0.55397335405	-0.5431557166	-0.441507029526	-0.46567922488	-0.574499026536	-0.5641544484486	-0.51329659766	-0.4313524949	-0.52785011698	-0.515652231346	-0.573823840354	-0.588698038956	-0.606528255982	-0.5882955434574	-0.60158860374	-0.623397316118	-0.68333145115	-0.5425457512106	-0.62285769648	-0.569954895926	-0.601232019604	-0.6650599275	-0.502024088362	-0.519185469168	-0.560346029776	-0.56693412946	-0.62743265414	-0.5911769597	-0.4356798319272	-0.593793573458	-0.51450356938	-0.525577968678	-0.501013778698	-0.581745259674	-0.536808201868	-0.50308366316
6	"LAYING"	2	-0.617467280020833	-0.602736137854167	-0.669367559916667	-0.5575627388125	-0.562268634235417	-0.579284257729167	-0.642551861072917	-0.58613106825	-0.553185574879167	-0.620018314041667	-0.61401334699375	-0.622991497479167	-0.614778590666667	-0.6536811197375	-0.68946322025	-0.612752332827083	-0.565552946529167	-0.635712062854167	-0.615542962021667	-0.648139135420833	-0.618951384304167	-0.5679463595	-0.6154927294125	-0.622626823729167	-0.563811704022917	-0.5245582268125	-0.539279086160417	-0.602097967104167	-0.574849421052083	-0.633183156954167	-0.560225551691667	-0.534604598491667	-0.577418161149167	-0.597689480083333	-0.628893649354167	-0.599714646758333	-0.568542874991667	-0.62583163908125	-0.576499354016667	-0.635619316333333	-0.614228473395833	-0.6356261032875	-0.550938908729167	-0.5725106095625	-0.57097642513125	-0.585355523779167	-0.6352850111375	-0.527582180604167	-0.57194345540925	-0.59392929475	-0.631915808527083	-0.610188792395833	-0.625774312795833	-0.60833523825	-0.6048499003125	-0.654617046235417	-0.561374417954167	-0.55715466534375	-0.55747558485625	-0.538774121672917	-0.527186736729167	-0.538754342570833	-0.593163476833333	-0.635281876045833	-0.6010638748875	-0.548930573208333	-0.551389257939583	-0.541981859354167	-0.6147614766875	-0.567972957541667	-0.532603950283333	-0.573565342427083	-0.5854362876875	-0.5984472392125	-0.659025042	-0.67276945480625	-0.5794173791875	-0.637181216125	-0.571035175104167
6	"LAYING"	3	-0.699597819177419	-0.485590165564516	-0.692810966064516	-0.508176747735484	-0.541045074016129	-0.659575223156452	-0.662023719532258	-0.63491615316129	-0.529208361290323	-0.646451522898226	-0.604010322887097	-0.484903878132258	-0.572183703248387	-0.658865909193548	-0.501771663912903	-0.561755093770968	-0.643808274351613	-0.667509009290323	-0.58113107156129	-0.608007095287097	-0.610183915933387	-0.575956549148387	-0.625814583929032	-0.642286841774194	-0.485035496825806	-0.625863957777419	-0.560638286804839	-0.612949108967742	-0.570499211129032	-0.694101144080645	-0.630796122209677	-0.583342661417742	-0.537945514456452	-0.621412821983871	-0.567087093193548	-0.597018658403226	-0.618604768966936	-0.500618792206452	-0.610942007490323	-0.54246598545	-0.656052378983871	-0.553136321677419	-0.49869793146129	-0.536774325848387	-0.572024721054839	-0.540233175667742	-0.602444091983871	-0.548292745520968	-0.691498371545161	-0.6183286204	-0.600060604890323	-0.660408295251613	-0.58659066623871	-0.722302215370968	-0.633327460070968	-0.638698281413226	-0.549583170154839	-0.569674993806452	-0.624982875267742	-0.647959984717742	-0.553088199419355	-0.5865326395	-0.697748016080645	-0.619684224014516	-0.600642121645161	-0.593185931677419	-0.602562419990323	-0.622358589248387	-0.59688221028871	-0.58378368372646	-0.494380646656452	-0.54028080658871	-0.600514527322581	-0.662066546317742	-0.596393292172581	-0.644507886451613	-0.630806259953226	-0.615190362996774	-0.627094879264516
6	"LAYING"	4	-0.581081605592593	-0.608993643111111	-0.558886386542593	-0.560311721333333	-0.647225002944444	-0.650157748740741	-0.555818297738889	-0.516262309761111	-0.654855705092593	-0.542324269396296	-0.601165451744444	-0.55420870772963	-0.615443719203704	-0.569715500496296	-0.711655639592593	-0.620691132337037	-0.667105338577593	-0.546961853211111	-0.594520052842037	-0.636778906635185	-0.639277846344815	-0.633269597857407	-0.520699040925926	-0.496248974622222	-0.730120174888889	-0.691269866851852	-0.564744082955556	-0.573034842759259	-0.570857421537037	-0.545745517914815	-0.559054718351852	-0.65426876662963	-0.690303475944444	-0.614789498244444	-0.558829106388889	-0.556659019433333	-0.645805055016667	-0.74568033987037	-0.709067690972222	-0.549406479368518	-0.59719229922963	-0.5938588067	-0.645845220559259	-0.667303837933333	-0.569926529964815	-0.633525373222222	-0.517261183351852	-0.670170517207222	-0.596611687737037	-0.608723781925926	-0.550664731340741	-0.603272196296296	-0.645503317757407	-0.648044323240741	-0.625929458325926	-0.58673349347963	-0.660985347542593	-0.602552844448148	-0.454398173655556	-0.577456159244444	-0.629467721203704	-0.634911344018519	-0.660135102931481	-0.537359562024074	-0.608959151324074	-0.652166416666667	-0.642637839638889	-0.579052452198148	-0.40651392861587	-0.465424292727778	-0.630161539894444	-0.682135045833333	-0.512987641065741	-0.615988561740741	-0.490697394740741	-0.544264336961111	-0.629570002057407	-0.600909426303519	-0.599201034907407
6	"LAYING"	5	-0.510049327680769	-0.619458322507692	-0.564984851223077	-0.610660600367308	-0.593109650786538	-0.585195930157692	-0.621859770098077	-0.604275998892308	-0.627336319326923	-0.591027856557692	-0.670636158635385	-0.625584946213462	-0.535933605598077	-0.523716719109615	-0.575651086461539	-0.526025732859615	-0.572678457634615	-0.593852538984615	-0.619074687898077	-0.610739848273077	-0.551407890661539	-0.628105536301923	-0.623114379392308	-0.615750239819231	-0.613880889225	-0.61200497665	-0.667512905576923	-0.639644642240385	-0.616649176771154	-0.574421365134615	-0.584300016692308	-0.632207540390385	-0.573060780017308	-0.616566633307692	-0.642688543423077	-0.579818938421154	-0.5846942513675	-0.573373912567308	-0.571661344194231	-0.583644470669231	-0.612758698905769	-0.570019059326923	-0.586957373294231	-0.576763207230769	-0.591139925255769	-0.639196010428654	-0.612034795115385	-0.664487948617308	-0.578322192686539	-0.612836094288462	-0.567829440120577	-0.536257121738462	-0.620167873546154	-0.62735503165	-0.604913645213462	-0.569173774461538	-0.598992861859615	-0.614265637725	-0.592438537205769	-0.603550608076923	-0.572528775955769	-0.566895177853846	-0.557107488337692	-0.575608245576923	-0.586010854576923	-0.614286344076923	-0.589387324436539	-0.573905601130769	-0.612504268653846	-0.601233727240962	-0.610300676557692	-0.627753144963462	-0.611345116211538	-0.545387252488462	-0.591964075420769	-0.620627263251923	-0.6222324062	-0.584640143019231	-0.576625235071154
6	"LAYING"	6	-0.490119998596491	-0.496444178854386	-0.678349641670175	-0.593095405936842	-0.586269917536842	-0.631026513449123	-0.607030160473684	-0.562405734491228	-0.597955654073684	-0.579279083333333	-0.545214862332632	-0.519126546578947	-0.547800929666667	-0.503880299782456	-0.635015977887719	-0.555083425240351	-0.590473743380702	-0.579069321877193	-0.586128194292982	-0.577878937117544	-0.594553383119298	-0.601700733254386	-0.577178004817544	-0.573643806945614	-0.563035134492982	-0.544148968652632	-0.665596683842105	-0.498894921814035	-0.462503192768421	-0.696270476605263	-0.656624367224561	-0.605522079705263	-0.595299877854386	-0.58070042545614	-0.634214157210526	-0.616397206821053	-0.560213088842105	-0.575756764850877	-0.589795228096491	-0.573986432963158	-0.620248156620175	-0.521631230049123	-0.514775135105263	-0.600660470350877	-0.58197195215614	-0.559632815824561	-0.553002670498246	-0.584070930191228	-0.563086043582281	-0.615006258564912	-0.589926115914035	-0.579160650912281	-0.618858015375263	-0.646813078807018	-0.674243194052632	-0.602623418666667	-0.660625794394737	-0.611572554910526	-0.591830621245614	-0.591165273385965	-0.548354297263158	-0.583109369649123	-0.579716618668421	-0.583584116298246	-0.609513460161404	-0.609117456526316	-0.592830269173684	-0.543332702226316	-0.530743611317544	-0.555597516554386	-0.500472736278947	-0.512879081815789	-0.640191413566667	-0.544420308331579	-0.534707409	-0.520401877529825	-0.677141569091228	-0.615673008619298	-0.626577701259649
6	"LAYING"	7	-0.677342841346154	-0.644187844434615	-0.635513713115385	-0.594968541675192	-0.628567341551923	-0.593547892615385	-0.594376196988462	-0.574294720694231	-0.585094194294231	-0.650605341882692	-0.599967739653846	-0.566298534115385	-0.713172514192308	-0.659944364044231	-0.657559807711538	-0.615200372492308	-0.669913868048077	-0.653567344257692	-0.590358118440385	-0.620795937519231	-0.581884072421154	-0.655705847344231	-0.689486988571154	-0.599439235846154	-0.546292429173077	-0.627940274230769	-0.657050794342308	-0.624898132346154	-0.531744057903846	-0.658669232834615	-0.551969676851923	-0.592966194923077	-0.651832000826923	-0.658330289384615	-0.569053422263462	-0.616018992123077	-0.594909086380769	-0.631964252319231	-0.606480111326923	-0.667777840636538	-0.631692602244231	-0.54852106425	-0.552245465	-0.585677094946154	-0.6137275429225	-0.633709614171154	-0.655932557621154	-0.548823078284615	-0.636185548153846	-0.729557405332692	-0.649659447563462	-0.6106685238425	-0.597299110459615	-0.632911679019231	-0.569861106203846	-0.614323318963461	-0.563292903578846	-0.612761514188462	-0.619510250692308	-0.572570863198077	-0.597746140288462	-0.650576603857692	-0.628359037248077	-0.659743627009615	-0.484611981557692	-0.650880001442308	-0.590432046775	-0.663425070307692	-0.634496120738462	-0.664860696980769	-0.589367798848077	-0.594025472005769	-0.622048421098077	-0.705300623955769	-0.660010511288462	-0.668326252807692	-0.566174517846154	-0.572525107840385	-0.577373329946538
6	"LAYING"	8	-0.591253943887037	-0.644112414903704	-0.559826910446296	-0.600868287462963	-0.544859529037037	-0.526426826681481	-0.589757384611111	-0.478642718759259	-0.554855532005556	-0.620503989437037	-0.638757198881482	-0.636756383981481	-0.577117059992593	-0.608413457303704	-0.572181028831481	-0.558056909588889	-0.625219135351852	-0.617891101901852	-0.627294330981481	-0.689724092077778	-0.567689640568519	-0.588724262116667	-0.5903122595	-0.617465847203704	-0.540239502481481	-0.624800884822963	-0.590728340685185	-0.653228313037037	-0.562724060227778	-0.538843554838889	-0.620546111255556	-0.624233941744444	-0.613106688285185	-0.588317733611111	-0.613681850444444	-0.662196013055556	-0.539893950687037	-0.51013305962963	-0.616371532166667	-0.594637287759259	-0.710748488467778	-0.595674050480556	-0.574774898867963	-0.582222731937037	-0.495537963611111	-0.594569202027037	-0.580636138333333	-0.553140922896296	-0.595026956146296	-0.591956438444444	-0.589878997009259	-0.674354262055556	-0.605744051259259	-0.62710519932963	-0.587831814485185	-0.624085030203704	-0.563169213143704	-0.542657940312963	-0.644771179290741	-0.513194914190741	-0.656443973872222	-0.607633499755556	-0.644377548259259	-0.599308374648148	-0.523343529951852	-0.599276267255556	-0.506300977998148	-0.535600433064815	-0.610360259813518	-0.542793419283333	-0.629569792109259	-0.605935797592407	-0.612097570759259	-0.671566234955556	-0.659197309133333	-0.712152752259259	-0.583576461375926	-0.61294913337037	-0.551649094740741
6	"LAYING"	9	-0.615324385982	-0.71808186808	-0.623308589756	-0.682314466494	-0.698645999638	-0.67871235492	-0.602421172494	-0.581259212844	-0.619676727406	-0.54746313818	-0.60943291756	-0.677137496444	-0.5874632569628	-0.6606343752	-0.65176366826	-0.67069036146	-0.66817769218	-0.7051174555868	-0.6763726654	-0.60700866222	-0.57994992632	-0.6169564725	-0.630784406954	-0.651692425098	-0.72126507747	-0.598697921666	-0.653102965846	-0.697077930286	-0.671204053526	-0.605402530604	-0.606800326012	-0.65842644031	-0.56877542062	-0.554223114874	-0.56542763512	-0.552554837724	-0.68118991556	-0.74148572236	-0.59506707374	-0.595765022196	-0.559088353712	-0.548912561868	-0.68065566952	-0.617648675674	-0.63000924194	-0.54289582984	-0.68443759692	-0.695342308494	-0.6830120247404	-0.56204129792	-0.589451335612	-0.6563565254	-0.626640682664	-0.521445326188	-0.459336132088	-0.60847261578	-0.68033107822	-0.66212933846	-0.62355969526	-0.668740673972	-0.63676521895	-0.62845860528	-0.66813605768	-0.604326209622	-0.54208354038	-0.63575917246	-0.67320626914	-0.642461939978	-0.681043786386	-0.67441048232	-0.72617861413	-0.58619914777	-0.654875782254	-0.55758746608	-0.613631745906	-0.55902085021112	-0.54675496618	-0.626091062572	-0.5791899092
6	"LAYING"	10	-0.647786045612069	-0.6360974063	-0.57063329642069	-0.582064264732241	-0.592738505544828	-0.629520495591379	-0.537374915310345	-0.564616419568965	-0.600652258206379	-0.643760137925517	-0.714531821512069	-0.615293151024138	-0.61270310102069	-0.626610435415517	-0.58646045555931	-0.588404920217241	-0.636588024474138	-0.577613168651724	-0.657070172741379	-0.601243392344828	-0.499154964637931	-0.607321077658621	-0.595749973086207	-0.620726015084483	-0.539265479856897	-0.557560935443966	-0.588457798656897	-0.541151141575345	-0.480118288672414	-0.610283992810345	-0.715005697168966	-0.669636778767241	-0.630625976973103	-0.629681250298276	-0.72617961197069	-0.646266837706897	-0.578036454444828	-0.594237549581034	-0.567627508572414	-0.615385199862069	-0.52087930207931	-0.597934798413793	-0.654179989501724	-0.612500584203448	-0.641576988086207	-0.624491858077586	-0.655934950587931	-0.628359870339655	-0.586712029689655	-0.58359979937931	-0.50127015887931	-0.565082071027586	-0.566129099463793	-0.619345137510345	-0.631645592086207	-0.661999766413793	-0.59891699687931	-0.636932148165517	-0.602437951536207	-0.598327059053448	-0.546134299372414	-0.542025099860345	-0.566554034710345	-0.623049882655172	-0.500679811772414	-0.587355951937931	-0.606623695215517	-0.61980379987931	-0.590998033208621	-0.659649675713793	-0.595441443982759	-0.589239506637931	-0.585413755153448	-0.667206998275862	-0.690446715693103	-0.630311354565517	-0.678708593741379	-0.609022778832759	-0.578117463827586
